"Family","Subfamily","Tribe","Species","Haploid Number","Sex Chromosome System"
"Syrphidae","Syrphinae","Paragini","Paragus sp.B",4,"XY"
"Syrphidae","Syrphinae","Paragini","Paragus tibialis",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Parapenium sp.1",5,"XY"
"Syrphidae","Eristalinae","Pipizini","Parapenium sp.2",6,"XY"
"Syrphidae","Eristalinae","Eristalini","Parhelophilus consimilis",6,"XY"
"Syrphidae","Eristalinae","Eristalini","Parhelophilus frutetorum",6,"XY"
"Syrphidae","Eristalinae","Eristalini","Parhelophilus integer",6,"XY"
"Syrphidae","Eristalinae","Eristalini","Parhelophilus obsoletus",6,"XY"
"Syrphidae","Eristalinae","Eristalini","Parhelophilus rex",6,"XY"
"Syrphidae","Eristalinae","Eristalini","Parhelophilus versicolor",6,"XY"
"Syrphidae","Syrphinae","Syrphini","Phalacrodira annulata",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Phalacrodira rectoides",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Phalacrodira sp.1",5,"XY"
"Syrphidae","Syrphinae","Syrphini","Phalacrodira vittiger",4,"XY"
"Syrphidae","Eristalinae","Eristalini","Phytomia errans",6,"XY"
"Syrphidae","Eristalinae","Eristalini","Phytomia erratica",6,"XY"
"Syrphidae","Eristalinae","Eristalini","Phytomia fronto",6,"not reported"
"Syrphidae","Eristalinae","Eristalini","Phytomia incisa",6,"XY"
"Syrphidae","Eristalinae","Eristalini","Phytomia zonata",6,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipiza femoralis",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipiza festiva",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipiza lugubris",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipiza macrofemoralis",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipiza nigripilosa",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipiza noctiluca",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipiza quadrimaculata",4,"XY"
"Syrphidae","","","Pipiza sp.",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipiza sp.1",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipiza sp.A",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipiza sp.X",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipizella sp.",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipizella varipes",4,"XY"
"Syrphidae","Eristalinae","Pipizini","Pipizella virens",4,"XY"
"Syrphidae","Syrphinae","Melanostomini","Platycheirus albimanus",4,"XY"
"Syrphidae","Syrphinae","Melanostomini","Platycheirus angustatus",4,"XY"
"Syrphidae","Syrphinae","Melanostomini","Platycheirus clypeatus",4,"XY"
"Syrphidae","Syrphinae","Melanostomini","Platycheirus fulviventris",4,"XY"
"Syrphidae","Syrphinae","Melanostomini","Platycheirus manicatus",4,"XY"
"Syrphidae","Syrphinae","Melanostomini","Platycheirus peltatus",4,"XY"
"Syrphidae","Syrphinae","Melanostomini","Platycheirus quadratus",4,"XY"
"Syrphidae","Syrphinae","Melanostomini","Platycheirus scambus",4,"XY"
"Syrphidae","Syrphinae","Melanostomini","Platycheirus scutatus",4,"XY"
"Syrphidae","Syrphinae","Melanostomini","Platycheirus sp.nr.scambus",4,"XY"
"Syrphidae","Eristalinae","Cerioidini","Polybiomyia arietis",6,"XY"
"Syrphidae","Eristalinae","Psarini","Psarus abdominalis",5,"XY"
"Syrphidae","Syrphinae","Syrphini","Pseudoscaeva sericea",5,"XY"
"Syrphidae","Eristalinae","Eumerini","Psilota sp.1",4,"not reported"
"Syrphidae","Eristalinae","Rhingiini","Rhingia austriaca",6,"XY"
"Syrphidae","Eristalinae","Rhingiini","Rhingia campestris",5,"XY"
"Syrphidae","Eristalinae","Rhingiini","Rhingia cyanoprora",5,"XY"
"Syrphidae","Eristalinae","Rhingiini","Rhingia nasica",5,"XY"
"Syrphidae","Eristalinae","Rhingiini","Rhingia rostrata",6,"XY"
"Syrphidae","Eristalinae","Rhingiini","Rhingia sp.2",5,"XY"
"Syrphidae","Syrphinae","Bacchini","Rhinoprosopa nasuta",5,"XY"
"Syrphidae","Syrphinae","Melanostomini","Rhysops currani",5,"XY"
"Syrphidae","Syrphinae","Melanostomini","Rhysops neotropica",7,"XY"
"Syrphidae","Syrphinae","Melanostomini","Rhysops nigrans",4,"XY"
"Syrphidae","","","Rhysops sp.(13)",4,"XY"
"Syrphidae","Syrphinae","Melanostomini","Rhysops sp.13",4,"XY"
"Syrphidae","Syrphinae","Bacchini","Salpingogaster limbipennis",5,"XY"
"Syrphidae","Syrphinae","Bacchini","Salpingogaster nigra",4,"XY"
"Syrphidae","Syrphinae","Bacchini","Salpingogaster sp.1",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Scaeva albomaculata",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Scaeva melanostoma",5,"XY"
"Syrphidae","Syrphinae","Syrphini","Scaeva occidentalis",5,"XY"
"Syrphidae","Syrphinae","Syrphini","Scaeva pyrastri",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Scaeva selenitica",4,"XY"
"Syrphidae","Eristalinae","Sericomyiini","Sericomyia chacopyga",6,"not reported"
"Syrphidae","Eristalinae","Sericomyiini","Sericomyia chrysotoxoides",5,"not reported"
"Syrphidae","Eristalinae","Sericomyiini","Sericomyia lata",6,"not reported"
"Syrphidae","Eristalinae","Sericomyiini","Sericomyia militaris",6,"not reported"
"Syrphidae","Eristalinae","Sericomyiini","Sericomyia sp.1",5,"not reported"
"Syrphidae","Eristalinae","Eristalini","Simoides expletus",6,"XY"
"Syrphidae","Syrphinae","Syrphini","Simosyrphus grandicornis",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Somula decora",6,"XY"
"Syrphidae","","","Sphaerophoia scripta",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria contigua",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria cylindrica",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria dubia",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria kerteszi",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria menthastri",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria nigricauda",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria novaeangliae",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria philanthus",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria picta",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria robusta",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria rueppellii",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria scripta",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria sp.11",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria sp.philanthusgroup",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria sp.scriptagroup",4,"XY"
"Syrphidae","","","Sphaerophoria Species6",4,"XY"
"Syrphidae","","","Sphaerophoria Species7",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria sulphuripes",4,"XY"
"Syrphidae","","","Sphaerophoria sylindrica",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Sphaerophoria taeniata",4,"XY"
"Syrphidae","Eristalinae","Milesiini","Sphecomyia brevicornis",7,"XY"
"Syrphidae","Eristalinae","Milesiini","Sphecomyia occidentalis",6,"XY"
"Syrphidae","Eristalinae","Milesiini","Sphecomyia pattonii",6,"XY"
"Syrphidae","Eristalinae","Brachyopini","Sphegina armatipes",6,"XY"
"Syrphidae","Eristalinae","Brachyopini","Sphegina californica",6,"XY"
"Syrphidae","Eristalinae","Brachyopini","Sphegina clunipes",6,"XY"
"Syrphidae","Eristalinae","Brachyopini","Sphegina flavimana",6,"XY"
"Syrphidae","Eristalinae","Brachyopini","Sphegina infuscata",6,"XY"
"Syrphidae","Eristalinae","Brachyopini","Sphegina lobata",6,"XY"
"Syrphidae","Eristalinae","Brachyopini","Sphegina nitidifrons",5,"XY"
"Syrphidae","Eristalinae","Brachyopini","Sphegina occidentalis",6,"XY"
"Syrphidae","Eristalinae","Brachyopini","Sphegina sibirica",6,"XY"
"Syrphidae","Eristalinae","Brachyopini","Sphegina sp.13",6,"XY"
"Syrphidae","Eristalinae","Brachyopini","Sphegina sp.14",6,"XY"
"Syrphidae","Eristalinae","Brachyopini","Sphegina violovitshi",6,"XY"
"Syrphidae","Eristalinae","Milesiini","Spilomyia digitata",5,"not reported"
"Syrphidae","Eristalinae","Milesiini","Spilomyia longicornis",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Spilomyia suzukii",5,"Complex XY"
"Syrphidae","Eristalinae","Milesiini","Syritta hackeri",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Syritta indica",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Syritta oceanica",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Syritta pipiens",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Syritta sp.2",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Syritta sp.4",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Syritta stigmatica",5,"XO"
"Syrphidae","","","Syrphus balteatus",5,"XY"
"Syrphidae","","","Syrphus corollae",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus knabi",4,"XY"
"Syrphidae","","","Syrphus lasiophthalmus",5,"XY"
"Syrphidae","","","Syrphus luniger",4,"XY"
"Syrphidae","","","Syrphus melanostomoides",5,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus octomaculatus",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus opinator",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus phaeostigma",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus rectus",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus reedi",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus ribesii",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus ribesii",5,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus shorae",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus sp",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus torvus",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus vitripennis",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Syrphus vittafrons",4,"XY"
"Syrphidae","","","Tcmnostoma alternans",4,"XY"
"Syrphidae","Eristalinae","Milesiini","Temnostoma acra",6,"XY"
"Syrphidae","Eristalinae","Milesiini","Temnostoma alternans",4,"XY"
"Syrphidae","Eristalinae","Milesiini","Temnostoma balyras",4,"not reported"
"Syrphidae","Eristalinae","Milesiini","Temnostoma vespiforme",4,"not reported"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus anthrax",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus arciferus",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus aurulentus",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus basilaris",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus calceolatus",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus croesus",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus floralis",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus geminatus",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus lachrymosus",6,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus laciniosus",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus laenas",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus marginatus",6,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus mutuus",4,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus n.sp.",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus occidentalis",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus philippii",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus pictus",6,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus politus",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus portius",5,"XY"
"Syrphidae","","","Toxomerus sp.(10)",5,"XY"
"Syrphidae","","","Toxomerus sp.(11)",5,"XY"
"Syrphidae","","","Toxomerus sp.(12)",5,"XY"
"Syrphidae","","","Toxomerus sp.(15)",5,"XY"
"Syrphidae","","","Toxomerus sp.(16)",4,"XY"
"Syrphidae","","","Toxomerus sp.(19)",5,"XY"
"Syrphidae","","","Toxomerus sp.(3)",5,"XY"
"Syrphidae","","","Toxomerus sp.(4)",5,"XY"
"Syrphidae","","","Toxomerus sp.(6)",6,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus sp.1",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus sp.10",5,"not reported"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus sp.10b",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus sp.11",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus sp.12",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus sp.15",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus sp.16",4,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus sp.19",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus sp.2",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus sp.3",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus sp.4",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus sp.6",6,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus steatogaster",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus violaceus",5,"XY"
"Syrphidae","Syrphinae","Toxomerini","Toxomerus vitreus",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Tropidia quadrata",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Tropidia scita",5,"XY"
"Syrphidae","Eristalinae","Eristalini","Tubifera sp.",7,"not reported"
"Syrphidae","Eristalinae","Volucellini","Volucella bombylans",6,"XY"
"Syrphidae","Eristalinae","Volucellini","Volucella elegans",5,"XY"
"Syrphidae","Eristalinae","Volucellini","Volucella inanis",6,"XY"
"Syrphidae","Eristalinae","Volucellini","Volucella inflata",6,"XY"
"Syrphidae","","","Volucella obesa",6,"XY"
"Syrphidae","Eristalinae","Volucellini","Volucella pellucens",5,"XY"
"Syrphidae","Eristalinae","Volucellini","Volucella zonaria",5,"XY"
"Syrphidae","Syrphinae","Melanostomini","Xanthandrus bucephalus",5,"not reported"
"Syrphidae","Syrphinae","Melanostomini","Xanthandrus comtus",4,"XY"
"Syrphidae","Syrphinae","Melanostomini","Xanthandrus cubanus",4,"XY"
"Syrphidae","Syrphinae","Syrphini","Xanthogramma ornatum",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota angustiventris",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota annulifera",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota barbata",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota bigelowi",4,"not reported"
"Syrphidae","Eristalinae","Milesiini","Xylota chalybea",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota coeruleiventris",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota coquilletti",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota curvaria",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota ejuncida",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota flavitibia",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota flexa",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota florum",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota hinei",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota ignava",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota inarmata",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota lenta",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota libo",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota lovetti",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota nemorum",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota pigra",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota quadrimaculata",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota segnis",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota sp.5",5,"XY"
"Syrphidae","","","Xylota sp2",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota subfasciata",4,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota sylvarum",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota tarda",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota tuberculata",5,"XY"
"Syrphidae","Eristalinae","Milesiini","Xylota vecors",5,"XY"
"Tabanidae","","","Atylotus bicolor",9,"XY"
"Tabanidae","","","Atylotus fulvus",9,"not reported"
"Tabanidae","","","Atylotus fulvus",9,"XY"
"Tabanidae","","","Atylotus horvathi",6,"XY"
"Tabanidae","","","Atylotus loewianus",9,"not reported"
"Tabanidae","","","Atylotus ohioensis",9,"XY"
"Tabanidae","","","Atylotus pulchelluskarybenthinus",9,"XY"
"Tabanidae","","","Chrysops aberrans",6,"not reported"
"Tabanidae","","","Chrysops aestuans",5,"XY"
"Tabanidae","","","Chrysops caecutiens",5,"XY"
"Tabanidae","","","Chrysops flavipes",5,"XY"
"Tabanidae","","","Chrysops frigidus",5,"not reported"
"Tabanidae","","","Chrysops frigidus",5,"XY"
"Tabanidae","","","Chrysops indus",5,"not reported"
"Tabanidae","","","Chrysops ludens",5,"XY"
"Tabanidae","","","Chrysops mlokosiewiczi",5,"XY"
"Tabanidae","","","Chrysops pictus",5,"XY"
"Tabanidae","","","Chrysops relictus",5,"XY"
"Tabanidae","","","Chrysops shermani",6,"XY"
"Tabanidae","","","Chrysops suavis",5,"XY"
"Tabanidae","","","Chrysops vanderwulpi",5,"XY"
"Tabanidae","","","Chrysops vittatus",4,"not reported"
"Tabanidae","","","Dasyrhamphis umbrinus",6,"not reported"
"Tabanidae","","","Haematopota crassicornis",9,"XY"
"Tabanidae","","","Haematopota italica",7,"not reported"
"Tabanidae","","","Haematopota pallens",9,"XY"
"Tabanidae","","","Haematopota pellucens",7,"XY"
"Tabanidae","","","Haematopota pluvialis",9,"not reported"
"Tabanidae","","","Haematopota scutellatarossica",9,"XY"
"Tabanidae","","","Haematopota subcylindrica",13,"XY"
"Tabanidae","","","Haematopota tamerlani",9,"XY"
"Tabanidae","","","Hybomitra arpadi",6,"XY"
"Tabanidae","","","Hybomitra bimaculata",7,"XY"
"Tabanidae","","","Hybomitra brevis",9,"XY"
"Tabanidae","","","Hybomitra ciureai",6,"XY"
"Tabanidae","","","Hybomitra distinguendadistinguenda",8,"XY"
"Tabanidae","","","Hybomitra erberi",5,"XY"
"Tabanidae","","","Hybomitra lasiophthalma",7,"XY"
"Tabanidae","","","Hybomitra lundbecki",9,"XY"
"Tabanidae","","","Hybomitra m.acrocentrica",8,"XY"
"Tabanidae","","","Hybomitra montanamontana",8,"XY"
"Tabanidae","","","Hybomitra muhlfeldi",5,"XY"
"Tabanidae","","","Hybomitra nigella",9,"XY"
"Tabanidae","","","Hybomitra peculiaris",7,"XY"
"Tabanidae","","","Hybomitra stenopselapha",9,"XY"
"Tabanidae","","","Hybomitra tarandina",9,"XY"
"Tabanidae","","","Hybomitra tarandinoides",5,"XY"
"Tabanidae","","","Hybomitra ussuriensis",9,"XY"
"Tabanidae","","","Tabanus autumnalis",7,"not reported"
"Tabanidae","","","Tabanus bifarius",8,"not reported"
"Tabanidae","","","Tabanus bifarius",8,"not reported"
"Tabanidae","","","Tabanus bovines",7,"XY"
"Tabanidae","","","Tabanus bromius",5,"not reported"
"Tabanidae","","","Tabanus buddha",6,"XY"
"Tabanidae","","","Tabanus colchidicus",8,"XY"
"Tabanidae","","","Tabanus cordiger",6,"not reported"
"Tabanidae","","","Tabanus dolini",6,"XY"
"Tabanidae","","","Tabanus flavofemoratus",5,"XY"
"Tabanidae","","","Tabanus geminus",7,"XY"
"Tabanidae","","","Tabanus hauseri",7,"XY"
"Tabanidae","","","Tabanus indrae",5,"XY"
"Tabanidae","","","Tabanus infestus",5,"XY"
"Tabanidae","","","Tabanus maculicornis",5,"XY"
"Tabanidae","","","Tabanus marginalis",5,"XY"
"Tabanidae","","","Tabanus miki",5,"not reported"
"Tabanidae","","","Tabanus pleskei",6,"XY"
"Tabanidae","","","Tabanus quatuornotatus",6,"not reported"
"Tabanidae","","","Tabanus sabuletorum",6,"XY"
"Tabanidae","","","Tabanus shelkovnikovi",6,"XY"
"Tabanidae","","","Tabanus spectabilis",5,"XY"
"Tabanidae","","","Tabanus sudeticus",7,"XY"
"Tabanidae","","","Tabanus unifasciatus",6,"XY"
"Tabanidae","","","Tabanus zimini",6,"XY"
"Tachinidae","Goniinae","Eryciini","Aplomya caesar",6,"XY"
"Tachinidae","","","Aplomya mitis",6,"XY"
"Tachinidae","","","Archylas apicifer",6,"XY"
"Tachinidae","","","Archytas apicifera",6,"XY"
"Tachinidae","Tachininae","Tachinini","Archytas prob.Apicifer",6,"not reported"
"Tachinidae","Tachininae","","Bessa selecta",6,"XY"
"Tachinidae","Tachininae","Acemyiini","Ceracia dentata",6,"XY"
"Tachinidae","Goniinae","Eryciini","Ceromasia auricaudata",6,"XY"
"Tachinidae","","","Drino behemica",6,"XY"
"Tachinidae","Goniinae","Eryciini","Drino bohemica",6,"XY"
"Tachinidae","Goniinae","Eryciini","Eumea westermanni",6,"not reported"
"Tachinidae","","","Exorista bombycis",6,"XY"
"Tachinidae","Goniinae","Eryciini","Lydella grisescens",6,"XY"
"Tachinidae","Goniinae","Eryciini","Madremyia saundersii",6,"XY"
"Tachinidae","Maquartiinae","Echinomyiini","Mercia ampelus",6,"XY"
"Tachinidae","Goniinae","Winthemiini","Nemorella pyste",6,"XY"
"Tachinidae","Tachininae","","Neophorocera hamata",6,"XY"
"Tachinidae","Goniinae","Winthemiini","Omoloma fumiferanae",6,"XY"
"Tachinidae","","","Omotoma fumiferonae",6,"XY"
"Tachinidae","Maquartiinae","","Peletieria iterans",6,"XY"
"Tachinidae","","","Phorocera hamata",6,"XY"
"Tachinidae","Goniinae","Eryciini","Phryxe pecosensis",6,"XY"
"Tachinidae","Tachininae","Meigeniini","Spathimeigenia sp.",6,"XY"
"Tachinidae","","","Spathimeigenia sp.",6,"XY"
"Tachinidae","","","Voria ruralis",6,"not reported"
"Tachinidae","","","Winthemia dantanae",6,"XY"
"Tachinidae","Goniinae","Winthemiini","Winthemia datanae",6,"XY"
"Tachinidae","Goniinae","Winthemiini","Winthemia occidentis",6,"XY"
"Tachinidae","Goniinae","Winthemiini","Winthemia rufopicta",6,"XY"
"Tachinidae","Goniinae","Eryciini"," mitis",6,"XY"
"Tephritidae","","","Acinia fucata",6,"ZW"
"Tephritidae","","","Acinia mallochi",6,"ZW"
"Tephritidae","","","Afrodacus jarvisi",7,"XY"
"Tephritidae","","","Anastepha ludens",5,"not reported"
"Tephritidae","","","Anastrepha amita",6,"XY"
"Tephritidae","","","Anastrepha aphelocentema",6,"not reported"
"Tephritidae","","","Anastrepha barnesi",6,"XY"
"Tephritidae","","","Anastrepha bistrigata",6,"Complex XY"
"Tephritidae","","","Anastrepha distincta",6,"XY"
"Tephritidae","","","Anastrepha fraterculus",6,"XY"
"Tephritidae","","","Anastrepha grandis",6,"XY"
"Tephritidae","","","Anastrepha leptozona",5,"XY"
"Tephritidae","","","Anastrepha ludens",6,"XY"
"Tephritidae","","","Anastrepha mombinpraeoptans",6,"not reported"
"Tephritidae","","","Anastrepha montei",4,"XY"
"Tephritidae","","","Anastrepha obliqua",6,"XY"
"Tephritidae","","","Anastrepha pickeli",4,"XY"
"Tephritidae","","","Anastrepha pseudoparallela",6,"XY"
"Tephritidae","","","Anastrepha serpentina",6,"Complex XY"
"Tephritidae","","","Anastrepha sororcula",6,"XY"
"Tephritidae","","","Anastrepha spatula",6,"XY"
"Tephritidae","","","Anastrepha spatulata",6,"XY"
"Tephritidae","","","Anastrepha striata",6,"XY"
"Tephritidae","","","Anastrepha suspensa",6,"XY"
