Kingdom,Higher.taxonomic.group,Order,Family,Genus,species,Sexual.System,Karyotype,notes..Karyotype,Genotypic,Haplodiploidy,notes..Haplodiploidy,Predicted.ploidy,Chromosome.number..female..2N,notes..Chromosome.number..female..2N,Chromosome.number..male..2N,notes..Chromosome.number..male..2N,notes..comments,entry.name,cite.key
Animal,Arthropoda,Hymenoptera,Ichneumonidae,Tycherus,suspicax,,,,,arrhenotoky,,,22,,11,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Ichneumonidae,Venturia,canescens,,,,,arrhenotoky,,,22,,11,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Ichneumonidae,Virgichneumon,digrammus,,,,,arrhenotoky,,,34,,17,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Ichneumonidae,Virgichneumon,faunus,,,,,arrhenotoky,,,22,,11,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Ichneumonidae,Vulgichneumon,saturatorius,,,,,arrhenotoky,,,18,,9,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Leucospidae,Leucospis,affinis,,,,,arrhenotoky,,,12,,6,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Megachilidae,Anthidium,mormonum,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Megachilidae,Ashmeadiella,sp.,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Megachilidae,Chalicodoma,sculpturalis,,,,,arrhenotoky,,,32,,16,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Megachilidae,Chalicodoma,spissula,,,,,arrhenotoky,,,32,,16,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Megachilidae,Coelioxys,sp.,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Megachilidae,Dianthidium,heterulkei heterulkei ,,,,,arrhenotoky,,,30,,15,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Megachilidae,Hoplitis,robusta,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Megachilidae,Megachile,relativa ,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Megachilidae,Megachile,rotundata,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Megachilidae,Megachile,ainu,,,,,arrhenotoky,,,32,,16,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Megachilidae,Megachile,pseudomonticola,,,,,arrhenotoky,,,32,,16,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Megachilidae,Osmia,cornuta,,,,,arrhenotoky,,,32,,16,,,Ross,armbruster1913chrom
Animal,Arthropoda,Hymenoptera,Megachilidae,Osmia,cornuta,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Megachilidae,Osmia,glauca,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Megachilidae,Osmia,nigrifrons,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Megachilidae,Osmia,pentstemonis,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Megachilidae,Osmia,cornifrons,,,,,arrhenotoky,,,32,,16,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Megachilidae,Osmia,lignaria propinque,,,,,arrhenotoky,,,32,,16,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Megachilidae,Osmia,taurus,,,,,arrhenotoky,,,32,,16,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Megachilidae,Stelis ,chlorocyanea,,,,,arrhenotoky,,,34,,17,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Megachilidae,Trachusa,gummifera,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Ormyridae,Ormyrus,sp.1,,,,,arrhenotoky,,,12,,6,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Pergidae,Perga,sp.,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Pergidae,Philomastix,sp.,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Pergidae,Pterygophorus,sp.,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Pompilidae,Anoplius,concinnus,,,,,arrhenotoky,,,28,,14,,,Ross,kirpik2009study
Animal,Arthropoda,Hymenoptera,Pompilidae,Anoplius,viaticus,,,,,arrhenotoky,,,28,,14,,,Ross,kirpik2009study
Animal,Arthropoda,Hymenoptera,Pompilidae,Gen.,sp.1,,,,,arrhenotoky,,,30,,15,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Pompilidae,Gen.,sp.2,,,,,arrhenotoky,,,30,,15,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Pompilidae,Gen.,sp.1,,,,,arrhenotoky,,,30,,15,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Pompilidae,Gen.,sp.2,,,,,arrhenotoky,,,30,,15,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Pteromalidae,Anisopteromalus,calandrae,,,,,arrhenotoky,,,14,,7,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Pteromalidae,Coelopisthia,extenta,,,,,arrhenotoky,,,10,,5,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Pteromalidae,Dibrachys,sp.1,,,,,arrhenotoky,,,10,,5,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Pteromalidae,Lariophagus,distinguesdus,,,,,arrhenotoky,,,10,,5,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Pteromalidae,Muscidifurax,zaraptor,,,,,arrhenotoky,,,10,,5,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Pteromalidae,Nasonia,vitripennis,,,,,arrhenotoky,,,12,"10,12",6,"5,6",,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Pteromalidae,Pteromalus,puparum,,,,,arrhenotoky,,,10,,5,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Pteromalidae,Pteromalus,venustus,,,,,arrhenotoky,,,10,,5,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Sapygidae,Sapyga,pumila,,,,,arrhenotoky,,,52,"50,52",26,25-26,,Ross,goodpasture1974cytological
Animal,Arthropoda,Hymenoptera,Scelionidae,Telenomus,fariai,,,,,arrhenotoky,,,20,,10,,,Ross,gokhman1995last
Animal,Arthropoda,Hymenoptera,Siricidae,Sirex,cyaneus,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Siricidae,Sirex,juvencus ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Siricidae,Sirex,noctilio,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Siricidae,Urocerus,augur ,,,,,arrhenotoky,,,36,,18,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Siricidae,Urocerus,gigas ,,,,,arrhenotoky,,,26,,13,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Sphecidae,Carinostigmus,filippovi,,,,,arrhenotoky,,,28,,14,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Chalybion,japonicum,,,,,arrhenotoky,,,48,,24,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Ectemnius,rubicola nipponis,,,,,arrhenotoky,,,28,,14,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Microstigmus,arlei,,,,,arrhenotoky,,,6,,3,,,Ross,costa1993karyotypes
Animal,Arthropoda,Hymenoptera,Sphecidae,Microstigmus,brasiliensis,,,,,arrhenotoky,,,10,,5,,,Ross,costa1993karyotypes
Animal,Arthropoda,Hymenoptera,Sphecidae,Microstigmus,luederwaldti,,,,,arrhenotoky,,,6,,3,,,Ross,costa1993karyotypes
Animal,Arthropoda,Hymenoptera,Sphecidae,Microstigmus,cooperi,,,,,arrhenotoky,,,6,,3,,,Ross,melo1997six
Animal,Arthropoda,Hymenoptera,Sphecidae,Microstigmus,crucifex,,,,,arrhenotoky,,,8,,4,,,Ross,melo1997six
Animal,Arthropoda,Hymenoptera,Sphecidae,Pemphredon,diervillae,,,,,arrhenotoky,,,8,,4,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Pemphredon,krombeini,,,,,arrhenotoky,,,16,,8,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Pemphredon,lethifer,,,,,arrhenotoky,,,16,,8,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Psenulus,carnifrons iwatai,,,,,arrhenotoky,,,16,,8,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Psenulus,maculipes,,,,,arrhenotoky,,,42,,21,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Rhopalum,pygidiale,,,,,arrhenotoky,,,26,,13,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Rhopalum,watanabei,,,,,arrhenotoky,,,26,,13,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Trychofoenus,sp.1,,,,,arrhenotoky,,,28,,14,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Trypoxylon,albitarse ,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Sphecidae,Trypoxylon,asuncicola,,,,,arrhenotoky,,,32,,16,,,Ross,gomes1995cytogenetic
Animal,Arthropoda,Hymenoptera,Sphecidae,Trypoxylon,fabricator,,,,,arrhenotoky,,,32,,16,,,Ross,gomes1995cytogenetic
Animal,Arthropoda,Hymenoptera,Sphecidae,Trypoxylon,sp.1,,,,,arrhenotoky,,,32,,16,,,Ross,gomes1995cytogenetic
Animal,Arthropoda,Hymenoptera,Sphecidae,Trypoxylon,obsonator,,,,,arrhenotoky,,,28,,14,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Trypoxylon,petiolatum,,,,,arrhenotoky,,,28,,14,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Trypoxylon,sp.1,,,,,arrhenotoky,,,18,,9,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Trypoxylon,sp.2,,,,,arrhenotoky,,,26,,13,,,Ross,hoshiba1993chromosome
Animal,Arthropoda,Hymenoptera,Sphecidae,Trypoxylon,nitidum ,,,,,arrhenotoky,,,28,"24,28,30",14,"12,14,15",,Ross,scher2003evolutionary
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Aglaostigma,albicincta ,,,,,arrhenotoky,,,30,,15,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Aglaostigma,amoorensis ,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Aglaostigma,aucupariae,,,,,arrhenotoky,,,24,,12,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Aglaostigma,nebulosa,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Aglaostigma,occipitosa,,,,,arrhenotoky,,,34,,17,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Aglaostigma,sapporonis ,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Aglaostigma,sp.,,,,,arrhenotoky,,,44,,22,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Allantus,luctifer,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Allantus,meridionalis,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Allantus,nakabusensis,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Allantus,sp.,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Alphostromboceros,konowi ,,,,,arrhenotoky,,,14,,7,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Ametastegia,geranii ,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Ametastegia,pallipes,,,,,arrhenotoky,,,12,,6,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Aneugmenus,japonicus ,,,,,arrhenotoky,,,14,,7,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Aneugmenus,kiotonis ,,,,,arrhenotoky,,,14,,7,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Aneugmenus,stramineipes,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Anoplonyx,sp.,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Asiemphytus,albilabris,,,,,arrhenotoky,,,30,,15,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Athalia,bicolor,,,,,arrhenotoky,,,12,,6,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Athalia,cordata,,,,,arrhenotoky,,,12,,6,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Athalia,japonica,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Athalia,kashmirensis ,,,,,arrhenotoky,,,12,,6,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Athalia,lugens infumata ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Athalia,rosae rosae ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Athalia,rosae ruficornis ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Birka,carinifrons,,,,,arrhenotoky,,,14,,7,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Cladius,morio,,,,,arrhenotoky,,,12,,6,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Cladius,pectinicornis,,,,,arrhenotoky,,,12,,6,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Corymbus ,fujisana,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Corymbus ,nipponica,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Croesus,japonicus,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Croesus,septentrionalis,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Croesus,varus,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Dolerus,aeneus ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Dolerus,ephippiatus,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Dolerus,gessneri ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Dolerus,hematodes,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Dolerus,lewisii ,,,,,arrhenotoky,,,28,,14,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Dolerus,niger ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Dolerus,nigratus,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Dolerus,similis japonicus ,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Dolerus,subfasciatus,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Dolerus,varispinus,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Dolerus,yokohamensis,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Elinora,koehleri,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Empria ,sp.,,,,,arrhenotoky,,,30,,15,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Empronus,obsoletus ,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Eriocampa,mitsukurii ,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Eutomostethus, juncivorus ,,,,,arrhenotoky,,,12,,6,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Hemibeleses,nigriceps,,,,,arrhenotoky,,,32,,16,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Hemichroa,alni,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Heptamelus (Heptamelus) ,ochroleucus ,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Heptamelus (Pseudoheptamelus) ,runari ,,,,,arrhenotoky,,,14,,7,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Lagidina,irritans,,,,,arrhenotoky,,,36,,18,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Lagidina,platycerus,,,,,arrhenotoky,,,36,,18,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Loderus,eversmanni obscurus ,,,,,arrhenotoky,,,28,,14,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Loderus,genucinctus insulicola ,,,,,arrhenotoky,,,22,,11,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,albipuncta,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,annulitibia,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,apicalis ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,carbonaria,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,coxalis ,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,esakii exilis ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,falsifica ,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,fascipennis,,,,,arrhenotoky,,,24,,12,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,imitator,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,infumata ,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,malaisei,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,montana ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,punctumalbum ,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,ribis,,,,,arrhenotoky,,,24,,12,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,rohweri,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,rufipes,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,sp.,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Macrophya,timida,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Monosoma,pulveratum,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematinus,fuscipennis,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematinus,luteus ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematinus,willigkiae,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Lygaeonematus) ,erichsonii ,,,,,arrhenotoky,,,14,,7,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Nematus) ,lucidus,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pachynematus) ,obductus,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pikonema) ,alaskaensis,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pikonema) ,dimmockii ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pontania) ,sp.,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pontania) ,viminalis,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pristiphora) ,geniculatus ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pristiphora) ,pallipes ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pristiphora) ,ruficornis,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pristiphora) ,rufipes ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pristiphora) ,sp.1,,,,,arrhenotoky,,,14,,7,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pristiphora) ,sp.2,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pristiphora) ,sp.3,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pteronidea) ,leucotrochus,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pteronidea) ,melanaspis,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pteronidea) ,nigricornis,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pteronidea) ,olfaciens ,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pteronidea) ,pavidus ,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pteronidea) ,ribesii ,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (Pteronidea) ,viridescens,,,,,arrhenotoky,,,16,,8,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nematus (s.l.) ,sp.,,,,,arrhenotoky,,,18,,9,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Neostromboceros,itoi ,,,,,arrhenotoky,,,12,,6,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Neostromboceros,nipponicus ,,,,,arrhenotoky,,,14,,7,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Neostromboceros,okinawaensis ,,,,,arrhenotoky,,,14,,7,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Neostromboceros,sinanensis,,,,,arrhenotoky,,,14,,7,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Nesoselandria,morio,,,,,arrhenotoky,,,12,,6,,,Ross,gokhmanthesis
Animal,Arthropoda,Hymenoptera,Tenthredinidae,Pachyprotasis,asteris,,,,,arrhenotoky,,,20,,10,,,Ross,gokhmanthesis
